   340	 30114	         0
   341	 53743	         0
   342	 32598	         0
   343	 51161	         0
   344	 44023	         0
   345	 47366	         0
   346	 39146	         0
   347	 55266	         0
   348	 51895	         0
   349	 51951	         0
   350	 51517	         0
   351	 47736	         0
   352	 32598	         0
   353	 51478	         0
   354	 47641	         0
   355	 51769	         0
   356	 42503	         0
   357	 44077	         0
   358	 55884	         0
   359	 44026	         0
   360	 51107	         0
   361	 44231	         0
   362	 53487	         0
   363	 42992	         0
   364	 55266	         0
   365	 51034	         0
   366	 47653	         0
   367	 33617	         0
   368	 46785	         0
   369	 53743	         0
   370	 47645	         0
   371	 40437	         0
   372	 53521	         0
   373	 50012	         0
   374	 55231	         0
   375	 49959	         0
   376	 55884	         0
   377	 40437	         0
   378	 51749	         0
   379	 48658	         0
   380	 51895	         0
   381	 44730	         0
   382	 51107	         0
   383	 46468	         0
   384	 38565	         0
   385	 55720	         0
   386	 44981	         0
   387	 46866	         0
   388	 38799	         0
   389	 53521	         0
   390	 47645	         0
   391	 55820	         0
   392	 55720	         0
   393	 36821	         0
   394	 47264	         0
   395	 51895	         0
   396	 36328	         0
   397	 48658	         0
   398	 32598	         0
   399	 55055	         0
   400	 53743	         0
   401	 53917	         0
   402	 55927	         0
   403	 44283	         0
   404	 30754	         0
   405	 55884	         0
   406	 55062	         0
   407	 55224	         0
   408	 55787	         0
   409	 51308	         0
   410	 48658	         0
   411	 51107	         0
   412	 38943	         0
   413	 40661	         0
   414	 38910	         0
   415	 53743	         0
   416	 55581	         0
   417	 55051	         0
   418	 47610	         0
   419	 44930	         0
   420	 40437	         0
   421	 51677	         0
   422	 51677	         0
   423	 38457	         0
   424	 55501	         0
   425	 48658	         0
   426	 27179	         0
   427	 44448	         0
   428	 44077	         0
   429	 44077	         0
   430	 55266	         0
   431	 39636	         0
   432	 51350	         0
   433	 53369	         0
   434	 55067	         0
   435	 53804	         0
   436	 50281	         0
   437	 38300	         0
   438	 51037	         0
   439	 55051	         0
   440	 51894	         0
   441	 51177	         0
   442	 47736	         0
   443	 50281	         0
   444	 36580	         0
   445	 53670	         0
   446	 56612	         0
   447	 42503	         0
   448	 45215	         0
   449	 40977	         0
   450	 40458	         0
   451	 53263	         0
   452	 35510	         0
   453	 55899	         0
   454	 55410	         0
   455	 46469	         0
   456	 55545	         0
   457	 52402	         0
   458	 42366	         0
   459	 55720	         0
   460	 47645	         0
   461	 51895	         0
   462	 55266	         0
   463	 51471	         0
   464	 46673	         0
   465	 46887	         0
   466	 47645	         0
   467	 55449	         0
   468	 55581	         0
   469	 50281	         0
   470	 47204	         0
   471	 44320	         0
   472	 44398	         0
   473	 48658	         0
   474	 46558	         0
   475	 47410	         0
   476	 55453	         0
   477	 51895	         0
   478	 53877	         0
   479	 45791	         0
   480	 50594	         0
   481	 36866	         0
   482	 51772	         0
   483	 36973	         0
   484	 51573	         0
   485	 47439	         0
   486	 47587	         0
   487	 51161	         0
   488	 45550	         0
   489	 28259	         0
   490	 53743	         0
   491	 52402	         0
   492	 51232	         0
   493	 35541	         0
   494	 51936	         0
   495	 55266	         0
   496	 55266	         0
   497	 53743	         0
   498	 53382	         0
   499	 53880	         0
   500	 46094	         0
   501	 53743	         0
   502	 44540	         0
   503	 48658	         0
   504	 51177	         0
   505	 51860	         0
   506	 28488	         0
   507	 30781	         0
   508	 42503	         0
   509	 51360	         0
   510	 30712	         0
   511	 55271	         0
   512	 48658	         0
   513	 47145	         0
   514	 38701	         0
   515	 44472	         0
   516	 47645	         0
   517	 51047	         0
   518	 56968	         0
   519	 30728	         0
   520	 51047	         0
   521	 51107	         0
   522	 46527	         0
   523	 55884	         0
   524	 47380	         0
   525	 51895	         0
   526	 42992	         0
   527	 51923	         0
   528	 51895	         0
   529	 30713	         0
   530	 51259	         0
   531	 53780	         0
   532	 55674	         0
   533	 46965	         0
   534	 44020	         0
   535	 44901	         0
   536	 48178	         0
   537	 49396	         0
   538	 38799	         0
   539	 51306	         0
   540	 55362	         0
   541	 50281	         0
   542	 37361	         0
   543	 44019	         0
   544	 55266	         0
   545	 46390	         0
   546	 46129	         0
   547	 53768	         0
   548	 42503	         0
   549	 48658	         0
   550	 55984	         0
   551	 51075	         0
   552	 32320	         0
   553	 48839	         0
   554	 47513	         0
   555	 53404	         0
   556	 53917	         0
   557	 51177	         0
   558	 51463	         0
   559	 51177	         0
   560	 55996	         0
   561	 52991	         0
   562	 44077	         0
   563	 47645	         0
   564	 51677	         0
   565	 42155	         0
   566	 51895	         0
   567	 46419	         0
   568	 53134	         0
   569	 48658	         0
   570	 47645	         0
   571	 30765	         0
   572	 53743	         0
   573	 51894	         0
   574	 50963	         0
   575	 53446	         0
   576	 51894	         0
   577	 44352	         0
   578	 53880	         0
   579	 42503	         0
   580	 51155	         0
   581	 36193	         0
   582	 40070	         0
   583	 53263	         0
   584	 49685	         0
   585	 55266	         0
   586	 47645	         0
   587	 38090	         0
   588	 35510	         0
   589	 51894	         0
   590	 47510	         0
   591	 45493	         0
   592	 53315	         0
   593	 50134	         0
   594	 55266	         0
   595	 51177	         0
   596	 51047	         0
   597	 48658	         0
   598	 55266	         0
   599	 50281	         0
   600	 55606	         0
   601	 53780	         0
   602	 51895	         0
   603	 46550	         0
   604	 36821	         0
   605	 55107	         0
   606	 51107	         0
   607	 31769	         0
   608	 53531	         0
   609	 42503	         0
   610	 36193	         0
   611	 51908	         0
   612	 50012	         0
   613	 55884	         0
   614	 44999	         0
   615	 44077	         0
   616	 44684	         0
   617	 51923	         0
   618	 42503	         0
   619	 30781	         0
   620	 32323	         0
   621	 42221	         0
   622	 51665	         0
   623	 53738	         0
   624	 51895	         0
