cholIMIS 0
	              0	              0	              0	       0.154933	     -0.0051514	     0.00907033	   -0.000629782	     -0.0136393	     -0.0349148	      0.0390726
	              0	              0	              0	              0	      0.0500422	     -0.0175197	     0.00892059	      0.0183348	       0.167533	     -0.0274143
	              0	              0	              0	              0	              0	      0.0568977	     -0.0042608	     -0.0131376	     -0.0631697	     0.00548339
	              0	              0	              0	              0	              0	              0	      0.0403114	     -0.0565854	     -0.0137652	     -0.0710067
	              0	              0	              0	              0	              0	              0	              0	       0.208779	       0.079081	       0.087362
	              0	              0	              0	              0	              0	              0	              0	              0	       0.534427	     0.00304183
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.222226
cholIMIS 4
	       0.327868	      0.0860191	     -0.0301298	       0.031525	    -0.00196955	     -0.0253084	     -0.0151817	       0.010965	      0.0794957	     -0.0796615
	              0	       0.411984	   -0.000845329	    -0.00853737	     0.00628045	    -0.00226106	    0.000737869	     0.00500392	      0.0921188	     -0.0140833
	              0	              0	       0.124033	     -0.0382454	     0.00513189	     0.00458413	     0.00271555	      0.0140628	     0.00982545	    -0.00412674
	              0	              0	              0	       0.143118	     -0.0140084	    0.000944273	    -0.00991842	     -0.0467362	     -0.0771909	      -0.017772
	              0	              0	              0	              0	      0.0382533	    -0.00680481	      0.0114054	      0.0219515	       0.087788	     0.00537959
	              0	              0	              0	              0	              0	      0.0425581	    -0.00226433	    -0.00350804	     -0.0308221	      0.0188079
	              0	              0	              0	              0	              0	              0	      0.0305947	     -0.0206266	     -0.0143516	     -0.0266327
	              0	              0	              0	              0	              0	              0	              0	       0.151616	      0.0405968	      0.0714026
	              0	              0	              0	              0	              0	              0	              0	              0	       0.391544	   -0.000284043
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.168067
cholIMIS 5
	        0.23985	      -0.390179	     -0.0592436	      0.0608942	     0.00159111	     -0.0159795	     0.00440695	    -0.00595387	     -0.0076634	   -0.000827028
	              0	       0.305387	     -0.0106324	     -0.0141006	     -0.0016648	    -0.00807827	     0.00215722	      0.0419952	   -0.000257216	     -0.0317553
	              0	              0	      0.0603754	     -0.0129604	      -0.012778	      0.0090878	     -0.0163285	     -0.0254547	    -0.00582338	    0.000420007
	              0	              0	              0	      0.0500648	    -0.00935065	     0.00372963	    -0.00379953	     -0.0259627	     -0.0114579	     -0.0112546
	              0	              0	              0	              0	      0.0272967	    -0.00376393	      0.0144879	      0.0158121	      0.0394274	     0.00486433
	              0	              0	              0	              0	              0	      0.0167615	    -0.00269276	     -0.0194845	      0.0198418	   -0.000374038
	              0	              0	              0	              0	              0	              0	      0.0139255	    -0.00142342	     0.00518135	     -0.0072817
	              0	              0	              0	              0	              0	              0	              0	      0.0566815	      0.0251302	     0.00505678
	              0	              0	              0	              0	              0	              0	              0	              0	       0.192071	      -0.014197
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0611079
cholIMIS 6
	       0.222129	      -0.287231	     -0.0425248	     0.00456673	      -0.005517	     -0.0184969	    -0.00353466	      0.0385127	       0.195602	    -0.00497623
	              0	       0.411242	      0.0203825	    -0.00582558	    -0.00165865	     0.00222284	    -0.00413562	     -0.0249145	     0.00118294	     -0.0207069
