Finished reading inputs
Log likelihood: -501.975
Log likelihood: -3936.8
Log likelihood: -544.826
Log likelihood: -843.958
Log likelihood: -6108.2
Log likelihood: -3554.16
Log likelihood: -947.727
Log likelihood: -13468.1
Log likelihood: -10176.8
Log likelihood: -1990.92
Log likelihood: -2534.17
Log likelihood: -2487.3
Log likelihood: -6680.12
Log likelihood: -1926.61
Log likelihood: -1946.42
Log likelihood: -7144.17
Log likelihood: -14189.9
Log likelihood: -429.812
Log likelihood: -2770.03
Log likelihood: -11721.8
Log likelihood: -365.693
Log likelihood: -7214.52
Log likelihood: -1830.92
Log likelihood: -601.536
Log likelihood: -16388.2
Log likelihood: -5953.47
Log likelihood: -13930.5
Log likelihood: -3252.09
Log likelihood: -3886.57
Log likelihood: -5281.92
Log likelihood: -686.12
Log likelihood: -657.083
Log likelihood: -9270.29
Log likelihood: -12975.7
Log likelihood: -676.47
Log likelihood: -8750.03
Log likelihood: -5753.75
Log likelihood: -435.189
Log likelihood: -18949.4
Log likelihood: -11739.2
Log likelihood: -741.073
Log likelihood: -22518.5
Log likelihood: -4296.33
Log likelihood: -741.737
Log likelihood: -629.458
Log likelihood: -19003.4
Log likelihood: -8992.08
Log likelihood: -1739.46
Log likelihood: -1368.74
Log likelihood: -1047.65
Log likelihood: -447.103
Log likelihood: -1473.74
Log likelihood: -919.586
Log likelihood: -21487.6
Log likelihood: -312.93
Log likelihood: -593.957
Log likelihood: -1130.12
Log likelihood: -1684.15
Log likelihood: -18135.1
Log likelihood: -40865.9
Log likelihood: -2998.1
Log likelihood: -30795.4
Log likelihood: -1069.79
Log likelihood: -727.677
Log likelihood: -452.549
Log likelihood: -496.638
Log likelihood: -1688.4
Log likelihood: -1839.79
Log likelihood: -441.805
Log likelihood: -1237.57
Log likelihood: -1914.64
Log likelihood: -1489.31
Log likelihood: -442.508
Log likelihood: -8186.41
Log likelihood: -4521.88
Log likelihood: -4348.03
Log likelihood: -4899.96
Log likelihood: -1419.36
Completed simulation 901
Log likelihood: -1605.94
Log likelihood: -13970.8
Log likelihood: -31033.7
Log likelihood: -1103.27
Log likelihood: -904.964
Log likelihood: -23412.6
Log likelihood: -28353.4
Log likelihood: -388.04
Log likelihood: -12870.6
Log likelihood: -1516.48
Log likelihood: -4785.28
Log likelihood: -14515.5
Log likelihood: -25517.9
Log likelihood: -711.536
Log likelihood: -3203.52
Log likelihood: -943.92
Log likelihood: -1602.16
Log likelihood: -5667.55
Log likelihood: -891.231
Log likelihood: -4133.97
Log likelihood: -14399.2
Log likelihood: -1566.08
Log likelihood: -9898.26
Log likelihood: -25260.2
Log likelihood: -1849.3
Log likelihood: -375.331
Log likelihood: -485.834
Log likelihood: -3103.42
Log likelihood: -1007.96
Log likelihood: -1949.69
Log likelihood: -24188.5
Log likelihood: -744.57
Log likelihood: -21097.1
Log likelihood: -302.144
Log likelihood: -1771.15
Log likelihood: -2947.32
Log likelihood: -2741.35
Log likelihood: -399.572
Log likelihood: -1153.94
Log likelihood: -18984.3
Log likelihood: -305.178
Log likelihood: -1686.99
Log likelihood: -1299.21
Log likelihood: -5017.27
Log likelihood: -663.655
Log likelihood: -1560.61
Log likelihood: -451.668
Log likelihood: -6035.03
Log likelihood: -1374.45
Log likelihood: -406.791
Log likelihood: -7722.82
Log likelihood: -10551
Log likelihood: -2090.35
Log likelihood: -1058.46
Log likelihood: -12889.2
Log likelihood: -498.232
Log likelihood: -3828.68
Log likelihood: -2721.34
Log likelihood: -878.978
Log likelihood: -958.134
Log likelihood: -924.512
Log likelihood: -1592.4
Log likelihood: -4253.67
Log likelihood: -403.668
Log likelihood: -438.175
Log likelihood: -1098.35
Log likelihood: -12914.6
Log likelihood: -1294.27
Log likelihood: -21775
Log likelihood: -19293.8
Log likelihood: -1636.73
Log likelihood: -9968.95
Log likelihood: -2370.07
Log likelihood: -998.347
Log likelihood: -3418.89
Log likelihood: -371
Log likelihood: -1068.87
Log likelihood: -6219.01
Log likelihood: -1037.49
Log likelihood: -1424.35
Log likelihood: -1149.94
Log likelihood: -2497.24
Log likelihood: -245.142
Log likelihood: -8921.21
Log likelihood: -2326.65
Log likelihood: -22250.1
Log likelihood: -20916.4
Log likelihood: -13795.8
Log likelihood: -2053.4
Log likelihood: -12354.1
Log likelihood: -388.59
Log likelihood: -867.843
Log likelihood: -1579.25
Log likelihood: -1363.75
Log likelihood: -18410.2
Log likelihood: -1890.51
Log likelihood: -825.216
Log likelihood: -22810
Log likelihood: -900.937
Log likelihood: -14190.3
Completed simulation 1001
Log likelihood: -13406.8
Log likelihood: -829.729
Log likelihood: -2045.04
Log likelihood: -12925.2
Log likelihood: -13441.6
Log likelihood: -1774.47
Log likelihood: -2977.32
Log likelihood: -928.918
Log likelihood: -2427.8
Log likelihood: -924.693
Log likelihood: -8169.67
Log likelihood: -2253.84
Log likelihood: -905.022
Log likelihood: -21081.9
Log likelihood: -20810.9
Log likelihood: -711.929
Log likelihood: -1089.88
Log likelihood: -865.162
Log likelihood: -513.447
Log likelihood: -989.041
Log likelihood: -10341.9
Log likelihood: -2757.61
Log likelihood: -36806.7
Log likelihood: -999.913
Log likelihood: -478.843
Log likelihood: -1146.08
Log likelihood: -1097.3
Log likelihood: -2300.02
Log likelihood: -2055.2
Log likelihood: -928.42
Log likelihood: -1060.72
Log likelihood: -2173.41
Log likelihood: -1947.31
Log likelihood: -1971.05
Log likelihood: -833.481
Log likelihood: -508.888
Log likelihood: -2567.66
Log likelihood: -949.411
Log likelihood: -580.395
Log likelihood: -1699.81
Log likelihood: -314.905
Log likelihood: -901.706
Log likelihood: -2571.61
Log likelihood: -2729.22
Log likelihood: -8087.05
Log likelihood: -1608.5
Log likelihood: -1733.75
Log likelihood: -1138.63
Log likelihood: -859.692
Log likelihood: -1195.32
Log likelihood: -35117.1
Log likelihood: -2730.08
Log likelihood: -458.926
Log likelihood: -930.597
Log likelihood: -5560.6
Log likelihood: -791.603
Log likelihood: -4660.84
Log likelihood: -1668.53
Log likelihood: -5331.22
Log likelihood: -1039.36
Log likelihood: -943.295
Log likelihood: -3009.58
Log likelihood: -2622.31
Log likelihood: -1240.15
Log likelihood: -8376.77
Log likelihood: -29571.5
Log likelihood: -32826.7
Log likelihood: -1455.36
Log likelihood: -1091.79
Log likelihood: -475.798
Log likelihood: -43174
Log likelihood: -17442.4
Log likelihood: -1524.08
Log likelihood: -22516.2
Log likelihood: -1879.42
Log likelihood: -2863.35
Log likelihood: -28228.7
Log likelihood: -3149.09
Log likelihood: -701.982
Log likelihood: -17483.2
Log likelihood: -2361.14
Log likelihood: -17878.9
Log likelihood: -419.447
Log likelihood: -780.603
Log likelihood: -645.598
Log likelihood: -257.641
Log likelihood: -8604.09
Log likelihood: -5807.66
Log likelihood: -2100.77
