Finished reading inputs
Log likelihood: -1021.07
Log likelihood: -1471.26
Log likelihood: -538.398
Log likelihood: -5802.02
Log likelihood: -1556.29
Log likelihood: -293.264
Log likelihood: -5857.47
Log likelihood: -4243.6
Log likelihood: -1538.45
Log likelihood: -1193.9
Log likelihood: -11972.5
Log likelihood: -919.236
Log likelihood: -4338.54
Log likelihood: -2962.08
Log likelihood: -774.336
Log likelihood: -354.536
Log likelihood: -971.423
Log likelihood: -2225.4
Log likelihood: -4027.98
Log likelihood: -472.137
Log likelihood: -336.077
Log likelihood: -866.119
Log likelihood: -7496.53
Log likelihood: -1086.11
Log likelihood: -21350.3
Log likelihood: -14615.9
Log likelihood: -1508.25
Log likelihood: -7264.02
Log likelihood: -2616.87
Log likelihood: -1122.75
Log likelihood: -841.988
Log likelihood: -183.092
Log likelihood: -856.384
Log likelihood: -5375.62
Log likelihood: -1314.22
Log likelihood: -465.122
Log likelihood: -1089
Log likelihood: -2593.84
Log likelihood: -262.146
Log likelihood: -8154
Log likelihood: -2692.2
Log likelihood: -22016.1
Log likelihood: -19954.7
Log likelihood: -12463.1
Log likelihood: -2186.54
Log likelihood: -10188.8
Log likelihood: -653.759
Log likelihood: -1363.29
Log likelihood: -1562.46
Log likelihood: -667.947
Log likelihood: -17179.1
Log likelihood: -1915.69
Log likelihood: -842.532
Log likelihood: -15655.6
Log likelihood: -735.607
Log likelihood: -13120.7
Completed simulation 1001
Log likelihood: -12318.5
Log likelihood: -839.367
Log likelihood: -1438.69
Log likelihood: -12156.1
Log likelihood: -13022.7
Log likelihood: -2183.47
Log likelihood: -280.805
Log likelihood: -857.984
Log likelihood: -810.102
Log likelihood: -212.003
Log likelihood: -7230.18
Log likelihood: -2511.35
Log likelihood: -599.321
Log likelihood: -20577
Log likelihood: -19871.7
Log likelihood: -904.363
Log likelihood: -276.346
Log likelihood: -603.171
Log likelihood: -677.026
Log likelihood: -884.838
Log likelihood: -8206.82
Log likelihood: -1654.92
Log likelihood: -35690.7
Log likelihood: -355.376
Log likelihood: -240.851
Log likelihood: -1173.12
Log likelihood: -1043.56
Log likelihood: -1227.02
Log likelihood: -2267.27
Log likelihood: -1047.72
Log likelihood: -466.245
Log likelihood: -2800.71
Log likelihood: -1042.24
Log likelihood: -1727.83
Log likelihood: -686.956
Log likelihood: -615.996
Log likelihood: -2710.51
Log likelihood: -879.938
Log likelihood: -647.043
Log likelihood: -1337.52
Log likelihood: -239.503
Log likelihood: -950.83
Log likelihood: -2788.62
Log likelihood: -2609.83
Log likelihood: -3569.91
Log likelihood: -1318.7
Log likelihood: -1801.07
Log likelihood: -582.839
Log likelihood: -451.042
Log likelihood: -1220.71
Log likelihood: -32369.3
Log likelihood: -2868.25
Log likelihood: -254.6
Log likelihood: -1388
Log likelihood: -3964
Log likelihood: -979.849
Log likelihood: -4937.72
Log likelihood: -1811.1
Log likelihood: -2580.89
Log likelihood: -1281.41
Log likelihood: -885.106
Log likelihood: -2799.67
Log likelihood: -2303.04
Log likelihood: -1333.72
Log likelihood: -7246.8
Log likelihood: -28976.9
Log likelihood: -29054.3
Log likelihood: -1570.58
Log likelihood: -1136.55
Log likelihood: -465.311
Log likelihood: -39944.8
Log likelihood: -15932.5
Log likelihood: -1786.69
Log likelihood: -21868.7
Log likelihood: -1748.41
